##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	SRR292770_1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5102041
Total Bases	250 Mbp
Sequences flagged as poor quality	0
Sequence length	49
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.78755658764796	39.0	38.0	39.0	35.0	39.0
2	37.582294811037386	39.0	37.0	39.0	35.0	39.0
3	37.563510759713616	39.0	37.0	39.0	35.0	39.0
4	37.54875999624464	39.0	37.0	39.0	35.0	39.0
5	37.473640254948954	39.0	37.0	39.0	35.0	39.0
6	37.534017464775374	39.0	37.0	39.0	35.0	39.0
7	37.47843108277648	39.0	37.0	39.0	35.0	39.0
8	37.419289848905564	39.0	37.0	39.0	35.0	39.0
9	37.38769347404303	39.0	37.0	39.0	35.0	39.0
10	37.3805667182996	39.0	37.0	39.0	35.0	39.0
11	37.35467374723174	39.0	37.0	39.0	35.0	39.0
12	37.29431750940457	39.0	37.0	39.0	34.0	39.0
13	37.211711352378394	38.0	37.0	39.0	34.0	39.0
14	37.19767559688368	38.0	37.0	39.0	34.0	39.0
15	37.1454472827639	38.0	37.0	39.0	34.0	39.0
16	37.14234499487558	38.0	37.0	39.0	34.0	39.0
17	37.052504674109834	38.0	37.0	39.0	33.0	39.0
18	36.96908648911289	38.0	36.0	39.0	33.0	39.0
19	36.93648306628661	38.0	36.0	39.0	33.0	39.0
20	36.870671364655834	38.0	36.0	39.0	33.0	39.0
21	36.795319951368484	38.0	36.0	39.0	33.0	39.0
22	36.688811791202774	38.0	36.0	39.0	33.0	39.0
23	36.659417672260965	38.0	36.0	39.0	33.0	39.0
24	36.536711876678375	38.0	36.0	39.0	33.0	39.0
25	36.68142239546879	38.0	36.0	39.0	33.0	39.0
26	36.6179278057546	38.0	36.0	39.0	33.0	39.0
27	36.527471849011015	38.0	36.0	39.0	33.0	39.0
28	36.45962899945336	38.0	36.0	39.0	32.0	39.0
29	36.36875183872493	38.0	36.0	39.0	32.0	39.0
30	36.31394592869795	38.0	36.0	39.0	32.0	39.0
31	36.304313705044706	38.0	36.0	39.0	32.0	39.0
32	36.33902608779506	38.0	36.0	39.0	32.0	39.0
33	36.29302096945125	37.0	36.0	39.0	32.0	39.0
34	36.21290695233535	37.0	36.0	39.0	32.0	39.0
35	36.18490306134349	37.0	35.0	39.0	31.0	39.0
36	36.31550765664173	38.0	36.0	39.0	32.0	39.0
37	36.20034021678775	37.0	36.0	39.0	32.0	39.0
38	36.130550499300185	37.0	35.0	39.0	31.0	39.0
39	36.06856256153175	37.0	35.0	39.0	31.0	39.0
40	35.999449828019806	37.0	35.0	39.0	31.0	39.0
41	36.061829373774145	37.0	35.0	39.0	31.0	39.0
42	35.87536203648697	37.0	35.0	39.0	31.0	39.0
43	35.816316254612616	37.0	35.0	39.0	31.0	39.0
44	35.665899000027636	37.0	35.0	39.0	30.0	39.0
45	35.64903084863489	37.0	35.0	39.0	30.0	39.0
46	35.73424282556726	37.0	35.0	39.0	30.0	39.0
47	35.55850256789391	37.0	34.0	39.0	30.0	39.0
48	35.427254112618854	37.0	34.0	39.0	30.0	39.0
49	35.38493595014231	37.0	34.0	39.0	30.0	39.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.1074115062527099
1101	2	0.15092380360600544
1101	3	0.11178155336050821
1101	4	0.15021279552106392
1101	5	0.1362966248965094
1101	6	0.11823761998711291
1101	7	0.09040856268647701
1101	8	0.028552990140440215
1101	9	0.13319739123050311
1101	10	0.14386009003175104
1101	11	0.1700388599264926
1101	12	0.18581572049179584
1101	13	0.1783780776831776
1101	14	0.2114671932397556
1101	15	0.13629489117523264
1101	16	0.2135507671797967
1101	17	0.24207754803770598
1101	18	0.2321157570147463
1101	19	0.23013300575191664
1101	20	0.2669590280262142
1101	21	0.2435071797590851
1101	22	0.18390455182808552
1101	23	0.22304653040151834
1101	24	0.27292671061060503
1101	25	0.20350344716738533
1101	26	0.25628624010499834
1101	27	0.20186040002504768
1101	28	0.23942229885891209
1101	29	0.2501272440863431
1101	30	0.2906958150010155
1101	31	0.2572515185825637
1101	32	0.28627282350167604
1101	33	0.32344271546145364
1101	34	0.3258667195743499
1101	35	0.27313406556392295
1101	36	0.21763337750355305
1101	37	0.30617489963266564
1101	38	0.1578524565716677
1101	39	0.33922531395872824
1101	40	0.34413845292800005
1101	41	0.2916208968363918
1101	42	0.30120462645523816
1101	43	0.29281121259140264
1101	44	0.23751612902610475
1101	45	0.37137895016880407
1101	46	0.31319564680033096
1101	47	0.321752355635617
1101	48	0.3014194052589687
1101	49	0.26107209776481
1102	1	0.06612122253617514
1102	2	0.059641966029865046
1102	3	0.10221960673966635
1102	4	0.053468139000656834
1102	5	0.06551369256109041
1102	6	0.10583900676735425
1102	7	0.041334871001161844
1102	8	0.03710373969071412
1102	9	0.1034976747072136
1102	10	0.09070670917128609
1102	11	0.10885109811003701
1102	12	0.15923462235929264
1102	13	0.06739761629658858
1102	14	0.12427604027844552
1102	15	0.12698766071944334
1102	16	0.13367703488460592
1102	17	0.12063406581108893
1102	18	0.15562289152041586
1102	19	0.16258645494698953
1102	20	0.1835438603097046
1102	21	0.13493518320182574
1102	22	0.14914373009330006
1102	23	0.12617521459482361
1102	24	0.18406923359028582
1102	25	0.10805734283655966
1102	26	0.15857547658795568
1102	27	0.08857525347272599
1102	28	0.08769048365162746
1102	29	0.10761702688088093
1102	30	0.11508041835421778
1102	31	0.1423058974126974
1102	32	0.1843233508097697
1102	33	0.1426449216295964
1102	34	0.20445322110836628
1102	35	0.13407052282801146
1102	36	0.09148816940950866
1102	37	0.1204406814051211
1102	38	0.1293227421937786
1102	39	0.06411589260468276
1102	40	0.20058528669870412
1102	41	0.11150881786674205
1102	42	0.06403608178850817
1102	43	0.1863593521929232
1102	44	0.19147515491195577
1102	45	0.1769594185168657
1102	46	0.18269490392881949
1102	47	0.19075471287688117
1102	48	0.13002666754699987
1102	49	0.14036432250377118
1103	1	0.09770151919863679
1103	2	0.08757845130958941
1103	3	0.1305559211782139
1103	4	0.11842322318427989
1103	5	0.14569917002670962
1103	6	0.11167139687734817
1103	7	0.12938402348845557
1103	8	0.14123582587300376
1103	9	0.1099177625495571
1103	10	0.13412691100997165
1103	11	0.12607127505715
1103	12	0.11640734339504633
1103	13	0.09994337779241391
1103	14	0.11448613397390517
1103	15	0.1582473797482109
1103	16	0.16624916362579256
1103	17	0.08258672149633384
1103	18	0.19061395928916625
1103	19	0.17916838284676118
1103	20	0.17969033486567554
1103	21	0.18771773560506233
1103	22	0.2127515180657369
1103	23	0.18343748815012617
1103	24	0.19996733194044936
